PRGS,ORCH_1_Dstop,ORCH_1_Drestart,ORCH_1_Fstop,ORCH_1_Frestart,PSCS__TAU,HUM_1_VEL,HUM_2_VEL,HUM_1_FW,HUM_1_AGE,HUM_1_STA,HUM_2_FW,HUM_2_AGE,HUM_2_STA,HUM_1_POS_X,HUM_1_POS_Y,HUM_2_POS_X,HUM_2_POS_Y,ROB_1_VEL,ROB_1_CHG
4,5.317889477014507,2.8721255383819138,0.4919194514403295,0.3422244870261862,0.9408904499463036,33.344328105623866,67.9108138979689,foc,y,h,free,y,u,1253.73,400.55,2877.66,195.43,47.5683010936413,11.40496291
0,5.317889477014507,2.8721255383819138,0.4919194514403295,0.3422244870261862,238.0452838364148,33.344328105623866,67.9108138979689,foc,y,h,free,y,u,211.87,723.35,1777.71,414.59,47.5683010936413,11.48085857
0,5.340898464925331,2.87341538770014,0.46609309138282645,0.3417014181524886,159.71116839898963,19.789775256219293,72.18743118575517,foc,y,h,free,y,u,148.0,743.6,1777.71,414.59,47.775577226015805,11.45511668
3,5.317889477014507,2.8721255383819138,0.4919194514403295,0.3422244870261862,79.9756882454358,33.344328105623866,67.9108138979689,foc,y,h,free,y,u,309.0,186.38,2877.66,195.43,47.5683010936413,11.43021933
4,5.317889477014507,2.8721255383819138,0.4919194514403295,0.3422244870261862,0.9408904499463036,33.344328105623866,67.9108138979689,foc,y,h,free,y,u,1320.74,433.92,2877.66,195.43,47.5683010936413,11.40496677
0,5.33874118997895,3.2313092930970893,0.5242851612895058,0.251975102909193,642.8084281882263,107.10083704943985,63.22235304352519,distr,y,u,free,e,s,283.37,226.93,561.99,775.95,49.10235911225786,12.17367891
0,5.3401930153707,3.23365658930472,0.5197233371226663,0.2536556656406049,641.740640101535,106.08427456895632,62.551655533257595,distr,y,u,free,e,s,283.37,226.93,561.99,775.95,48.80783258729156,12.17363616
3,5.317889477014507,3.234920343230155,0.5509497856131691,0.28000185302142505,377.29707042846775,104.33547826598434,58.85603871157304,distr,y,u,free,e,s,393.08,160.03,2878.52,194.36,48.602394595676984,12.11337733
5,5.3401930153707,3.23365658930472,0.5197233371226663,0.2536556656406049,214.6254054249726,106.08427456895632,62.551655533257595,distr,y,u,free,e,s,2924.57,195.02,2878.52,194.36,48.80783258729156,12.05502026
5,5.340704229187874,3.22588728720207,0.504847150151029,0.2592479664428674,0.9493885858516989,104.33547826598434,59.125891280976596,distr,y,u,free,e,s,2924.57,195.02,2878.52,194.36,48.602394595676984,11.99912918
0,5.3401930153707,3.23365658930472,0.5197233371226663,0.2536556656406049,641.740640101535,106.08427456895632,62.551655533257595,distr,y,u,free,e,s,283.37,226.93,561.99,775.95,48.80783258729156,12.17363616
3,5.317889477014507,3.234920343230155,0.5509497856131691,0.28000185302142505,377.29707042846775,104.33547826598434,58.85603871157304,distr,y,u,free,e,s,400.0,200.0,2878.52,194.36,48.602394595676984,12.11335617
3,5.340689114799092,3.234675969227695,0.5436084614935396,0.2597911894265443,208.81728927998927,89.66733048300046,58.828512132564406,distr,y,u,free,e,s,283.37,226.93,2878.52,194.36,48.812405669467914,12.05501105
3,5.339885897106995,3.3501526372562616,0.5058454942030888,0.2593259589221194,0.9537028985598546,89.09136873851467,60.921382747909725,distr,y,u,free,e,s,283.37,226.93,2878.52,194.36,45.54827083420465,11.99911534
0,5.3401930153707,3.23365658930472,0.5197233371226663,0.2536556656406049,641.740640101535,106.08427456895632,62.551655533257595,distr,y,u,free,e,s,283.37,226.93,561.99,775.95,48.80783258729156,12.17363616
3,5.317889477014507,3.234920343230155,0.5509497856131691,0.28000185302142505,377.29707042846775,104.33547826598434,58.85603871157304,distr,y,u,free,e,s,386.67,164.94,2878.52,194.36,48.602394595676984,12.11336319
3,5.317889477014507,3.234920343230155,0.5509497856131691,0.28000185302142505,189.118980439207,104.33547826598434,58.85603871157304,distr,y,u,free,e,s,386.67,164.94,2878.52,194.36,48.602394595676984,12.05502496
3,5.317889477014507,3.234920343230155,0.5509497856131691,0.28000185302142505,0.9408904499463036,104.33547826598434,58.85603871157304,distr,y,u,free,e,s,386.67,164.94,2878.52,194.36,48.602394595676984,11.99915234
0,6.862293038305882,4.48316949139045,0.6511531164366697,0.36978999402945334,466.6816631733666,81.87732185627847,68.06845775127864,free,e,u,free,e,s,801.43,728.17,364.2,741.87,36.70831810315777,11.76605746
0,6.865267998871399,4.484546893262988,0.649333675901235,0.3733358040285667,465.7407727234202,81.74738503314238,67.9108138979689,free,e,u,free,e,s,801.43,728.17,364.2,741.87,36.19327257124881,11.76602082
0,6.865267998871399,4.484546893262988,0.649333675901235,0.3733358040285667,310.49384848228016,81.74738503314238,67.9108138979689,free,e,u,free,e,s,801.43,728.17,364.2,741.87,36.19327257124881,11.71598751
0,6.865267998871399,4.484546893262988,0.649333675901235,0.3733358040285667,155.24692424114008,81.74738503314238,67.9108138979689,free,e,u,free,e,s,801.43,728.17,364.2,741.87,36.19327257124881,11.66748126
0,6.865267998871399,4.484546893262988,0.649333675901235,0.3733358040285667,465.7407727234202,81.74738503314238,67.9108138979689,free,e,u,free,e,s,801.43,728.17,364.2,741.87,36.19327257124881,11.76602082
0,6.865267998871399,4.484546893262988,0.649333675901235,0.3733358040285667,310.49384848228016,81.74738503314238,67.9108138979689,free,e,u,free,e,s,801.43,728.17,364.2,741.87,36.19327257124881,11.71597905
0,6.865267998871399,4.484546893262988,0.649333675901235,0.3733358040285667,155.24692424114008,81.74738503314238,67.9108138979689,free,e,u,free,e,s,801.43,728.17,364.2,741.87,36.19327257124881,11.66748416
0,6.865267998871399,4.484546893262988,0.649333675901235,0.3733358040285667,465.7407727234202,81.74738503314238,67.9108138979689,free,e,u,free,e,s,801.43,728.17,364.2,741.87,36.19327257124881,11.76602082
0,6.865267998871399,4.484546893262988,0.649333675901235,0.3733358040285667,310.49384848228016,81.74738503314238,67.9108138979689,free,e,u,free,e,s,801.43,728.17,364.2,741.87,36.19327257124881,11.71599643
0,6.865267998871399,4.484546893262988,0.649333675901235,0.3733358040285667,155.24692424114008,81.74738503314238,67.9108138979689,free,e,u,free,e,s,801.43,728.17,364.2,741.87,36.19327257124881,11.66750297
0,5.209085011729597,2.6645086440125363,0.5960989213429295,0.3728097340582047,650.1553009128957,60.92076452169133,89.8683756040308,free,y,s,distr,y,h,1466.4,709.97,2587.67,305.43,45.137796701756564,11.74914463
0,5.210160592581434,2.660495235553773,0.600141730757202,0.3733358040285667,649.2144104629494,60.234915287578595,89.64227434531895,free,y,s,distr,y,h,1466.4,709.97,2587.67,305.43,44.46602058753426,11.74909577
0,5.23171141300354,2.7563313325374597,0.5490139537277161,0.3457679452294925,427.5015419551744,51.43419226141054,92.78795218527789,free,y,s,distr,y,h,324.43,173.64,2587.67,305.43,41.671822252570216,11.67981142
0,5.2327034683983,2.661690043343288,0.5686335714870484,0.3727651834390785,217.35839486253028,61.568189686015586,95.28740916519686,free,y,s,distr,y,h,324.43,173.64,2587.67,305.43,44.65977871127565,11.61346666
0,5.210160592581434,2.660495235553773,0.600141730757202,0.3733358040285667,649.2144104629494,60.234915287578595,89.64227434531895,free,y,s,distr,y,h,1466.4,709.97,2587.67,305.43,44.46602058753426,11.74909577
0,5.23171141300354,2.7563313325374597,0.5490139537277161,0.3457679452294925,427.5015419551744,51.43419226141054,92.78795218527789,free,y,s,distr,y,h,326.49,173.8,2587.67,305.43,41.671822252570216,11.67981101
0,5.2327034683983,2.661690043343288,0.5686335714870484,0.3727651834390785,217.35839486253028,61.568189686015586,95.28740916519686,free,y,s,distr,y,h,326.49,173.8,2587.67,305.43,44.65977871127565,11.61347477
0,5.210160592581434,2.660495235553773,0.600141730757202,0.3733358040285667,649.2144104629494,60.234915287578595,89.64227434531895,free,y,s,distr,y,h,1466.4,709.97,2587.67,305.43,44.46602058753426,11.74909577
0,5.23171141300354,2.7563313325374597,0.5490139537277161,0.3457679452294925,427.5015419551744,51.43419226141054,92.78795218527789,free,y,s,distr,y,h,324.43,173.64,2587.67,305.43,41.671822252570216,11.67978758
0,5.2327034683983,2.661690043343288,0.5686335714870484,0.3727651834390785,217.35839486253028,61.568189686015586,95.28740916519686,free,y,s,distr,y,h,324.43,173.64,2587.67,305.43,44.65977871127565,11.61344645
0,5.592433665569045,4.37695300527786,0.649259275445418,0.26549630652161216,277.5626827341595,51.8522917105209,61.35403704912127,free,y,h,free,e,u,3313.08,212.76,3635.85,690.65,43.54617112968786,12.37031683
0,5.5921084555714256,4.373692925114914,0.649333675901235,0.2696314140206315,276.62179228421326,51.62992738935308,60.666993748852214,free,y,h,free,e,u,3313.08,212.76,3635.85,690.65,43.431927085498586,12.37029545
0,5.614981936846475,4.528264339549364,0.5940150974758897,0.2497212937768557,182.15283092003085,43.48311294461186,62.795886832460795,free,y,h,free,e,u,813.97,185.77,3635.85,690.65,40.70271010716161,12.34028161
3,5.616303910630505,4.3756571167082825,0.615242880625331,0.2692192991504455,92.61357694142593,52.772734016584785,64.48743852594133,free,y,h,free,e,u,481.36,181.43,2932.82,195.54,43.62117920636227,12.31121293
0,5.5921084555714256,4.373692925114914,0.649333675901235,0.2696314140206315,276.62179228421326,51.62992738935308,60.666993748852214,free,y,h,free,e,u,3313.08,212.76,3635.85,690.65,43.431927085498586,12.37029545
0,5.615562084303259,4.3719842983123005,0.6125310758945709,0.24426101135761952,209.28646499151557,30.62226482402863,64.47632185735783,free,y,h,free,e,u,813.97,186.0,3635.85,690.65,43.615509971622245,12.34027502
3,5.616303910630505,4.3756571167082825,0.615242880625331,0.2692192991504455,92.61357694142593,30.784094843007793,64.48743852594133,free,y,h,free,e,u,465.57,182.0,2932.81,195.54,43.62117920636227,12.31120974
0,5.5921084555714256,4.373692925114914,0.649333675901235,0.2696314140206315,276.62179228421326,51.62992738935308,60.666993748852214,free,y,h,free,e,u,3313.08,212.76,3635.85,690.65,43.431927085498586,12.37029545
0,5.616303910630505,4.3756571167082825,0.615242880625331,0.2692192991504455,185.22715388285187,52.772734016584785,64.48743852594133,free,y,h,free,e,u,833.96,185.09,3635.85,690.65,43.62117920636227,12.34029183
3,5.5921084555714256,4.373692925114914,0.649333675901235,0.2696314140206315,92.20726409473775,51.62992738935308,36.21910074558341,free,y,h,free,e,u,501.1,181.25,2878.83,195.5,43.431927085498586,12.31123208
0,5.348556896281503,2.16984247724422,0.6887607846217985,0.25184674003266794,376.1245267621175,105.56159722773073,50.22678473772088,free,e,s,foc,e,u,394.74,767.75,1983.4,299.33,71.40777387492103,11.87287095
0,5.350734373700516,2.1676642398439654,0.6898177752465833,0.24851012229271896,375.1794902627153,105.54546803316957,50.04995228879027,free,e,s,foc,e,u,394.74,767.75,1983.4,299.33,70.62476633411035,11.87284347
0,5.34947491006039,2.243264592173072,0.666016927472967,0.2305119634863283,246.27806221330698,86.96622588922372,48.73710619832778,free,e,s,foc,e,u,394.74,767.75,1983.4,299.33,65.89962588778546,11.83249701
0,5.350734373700516,2.1676642398439654,0.6898177752465833,0.24851012229271896,125.68985442050662,105.54546803316957,50.04995228879027,free,e,s,foc,e,u,394.74,767.75,1983.4,299.33,70.62476633411035,11.79336932
0,5.350734373700516,2.1676642398439654,0.6898177752465833,0.24851012229271896,0.9450364994023054,105.54546803316957,50.04995228879027,free,e,s,foc,e,u,394.74,767.75,1983.4,299.33,70.62476633411035,11.75540571
0,5.350734373700516,2.1676642398439654,0.6898177752465833,0.24851012229271896,375.1794902627153,105.54546803316957,50.04995228879027,free,e,s,foc,e,u,394.74,767.75,1983.4,299.33,70.62476633411035,11.87284347
0,5.34947491006039,2.243264592173072,0.666016927472967,0.2305119634863283,246.27806221330698,86.96622588922372,48.73710619832778,free,e,s,foc,e,u,394.74,767.75,1983.4,299.33,65.89962588778546,11.83249077
0,5.350734373700516,2.1676642398439654,0.6898177752465833,0.24851012229271896,125.68985442050662,105.54546803316957,50.04995228879027,free,e,s,foc,e,u,394.74,767.75,1983.4,299.33,70.62476633411035,11.79395431
0,5.350734373700516,2.1676642398439654,0.6898177752465833,0.24851012229271896,0.9450364994023054,105.54546803316957,50.04995228879027,free,e,s,foc,e,u,394.74,767.75,1983.4,299.33,70.62476633411035,11.75539159
0,5.350734373700516,2.1676642398439654,0.6898177752465833,0.24851012229271896,375.1794902627153,105.54546803316957,50.04995228879027,free,e,s,foc,e,u,394.74,767.75,1983.4,299.33,70.62476633411035,11.87284347
0,5.34947491006039,2.243264592173072,0.666016927472967,0.2305119634863283,246.27806221330698,86.96622588922372,48.73710619832778,free,e,s,foc,e,u,394.74,767.75,1983.4,299.33,65.89962588778546,11.83250579
0,5.350734373700516,2.1676642398439654,0.6898177752465833,0.24851012229271896,125.68985442050662,105.54546803316957,50.04995228879027,free,e,s,foc,e,u,394.74,767.75,1983.4,299.33,70.62476633411035,11.79336932
0,5.350734373700516,2.1676642398439654,0.6898177752465833,0.24851012229271896,0.9450364994023054,105.54546803316957,50.04995228879027,free,e,s,foc,e,u,394.74,767.75,1983.4,299.33,70.62476633411035,11.75541047
0,5.296980942921859,4.222515647678867,0.6093787517984428,0.27246783061394636,509.0217334209502,41.00255938475578,72.29428020398069,distr,e,u,free,e,u,3115.69,584.43,138.53,411.75,40.71229301488367,11.22286933
0,5.2983024071175855,4.222528423094814,0.6099801197860086,0.2696314140206315,508.0808429710039,40.87369251657119,71.53272397252724,distr,e,u,free,e,u,3115.69,584.43,138.53,411.75,40.32964657939154,11.22282963
0,5.321018068335745,4.2222094426990795,0.6018522252249902,0.2501692935218574,374.00111512833905,35.127407818082666,71.49926859188596,distr,e,u,free,e,u,925.36,181.87,138.53,411.75,40.503911087430815,11.16857777
0,5.320217809088185,4.372940669814248,0.5600432257248482,0.2497212937768557,171.66652174077382,34.90177332024287,74.04291133976722,distr,e,u,free,e,u,355.76,177.88,138.53,411.75,37.795373670935774,11.11601072
0,5.2983024071175855,4.222528423094814,0.6099801197860086,0.2696314140206315,508.0808429710039,40.87369251657119,71.53272397252724,distr,e,u,free,e,u,3115.69,584.43,138.53,411.75,40.32964657939154,11.22282963
0,5.320523796161232,4.220878850213949,0.575407980385809,0.24426101135761952,384.40371120890615,24.060350933165353,76.02431980195924,distr,e,u,free,e,u,1909.3,165.27,138.53,411.75,40.500116402220655,11.16857676
0,5.320217809088185,4.372940669814248,0.5600432257248482,0.2497212937768557,171.66652174077382,34.90177332024287,74.04291133976722,distr,e,u,free,e,u,373.78,183.02,138.53,411.75,37.795373670935774,11.11602763
0,5.2983024071175855,4.222528423094814,0.6099801197860086,0.2696314140206315,508.0808429710039,40.87369251657119,71.53272397252724,distr,e,u,free,e,u,3115.69,584.43,138.53,411.75,40.32964657939154,11.22282963
0,5.320523796161232,4.220878850213949,0.575407980385809,0.24426101135761952,384.40371120890615,41.558787975467425,76.02431980195924,distr,e,u,free,e,u,548.54,194.9,138.53,411.75,40.500116402220655,11.16858303
0,5.320217809088185,4.372940669814248,0.5600432257248482,0.2497212937768557,171.66652174077382,34.90177332024287,74.04291133976722,distr,e,u,free,e,u,358.94,176.6,138.53,411.75,37.795373670935774,11.1160083
0,5.090053229062992,3.3264862519362683,0.7184517176184914,0.19513995587611452,457.0133011039217,70.81337970672077,76.46714150601585,distr,e,u,free,y,h,1867.55,234.08,2356.35,560.55,87.08342887904996,11.9281727
0,5.094327775252344,3.32431985816373,0.714619588543666,0.19728773994269266,455.9455130172303,69.99374816920829,76.02431980195924,distr,e,u,free,y,h,1867.55,234.08,2356.35,560.55,86.19255542011062,11.92814216
3,5.071709888939252,3.3383770053476387,0.7526669115368403,0.1960197599019278,301.9620919244076,70.07431610519124,75.6619796219658,distr,e,u,free,y,h,489.61,175.89,2886.28,195.34,86.19255542011062,11.88476793
3,5.073051103302975,3.3256190444422153,0.7575559552181075,0.21777921901666392,134.54733434232142,68.8399031858041,71.53272397252724,distr,e,u,free,y,h,489.61,175.89,2886.28,195.34,85.82976066896148,11.8433051
3,5.073051103302975,3.3256190444422153,0.7575559552181075,0.21777921901666392,0.9408904499463036,68.8399031858041,71.53272397252724,distr,e,u,free,y,h,489.61,175.89,2886.28,195.34,85.82976066896148,11.80245882
0,5.094327775252344,3.32431985816373,0.714619588543666,0.19728773994269266,455.9455130172303,69.99374816920829,76.02431980195924,distr,e,u,free,y,h,1867.55,234.08,2356.35,560.55,86.19255542011062,11.92814216
4,5.094801034007238,3.3253678188322096,0.7474616345536168,0.20205981399842327,296.08421614326835,59.161950009402354,71.49926859188596,distr,e,u,free,y,h,1047.2,177.9,2886.28,195.34,86.20063128863481,11.88475178
5,5.094034796871867,3.4440821504503623,0.6955375545292469,0.20169796805053727,136.37951449405924,58.78193401304061,74.04291133976722,distr,e,u,free,y,h,2462.68,187.56,2886.28,195.34,80.4363080689146,11.84328215
5,5.094034796871867,3.4440821504503623,0.6955375545292469,0.20169796805053727,0.9537028985598546,58.78193401304061,74.04291133976722,distr,e,u,free,y,h,2462.68,187.56,2886.28,195.34,80.4363080689146,11.80246054
0,5.094327775252344,3.32431985816373,0.714619588543666,0.19728773994269266,455.9455130172303,69.99374816920829,76.02431980195924,distr,e,u,free,y,h,1867.55,234.08,2356.35,560.55,86.19255542011062,11.92814216
4,5.094327775252344,3.3387352867741957,0.714619588543666,0.1973202625415649,304.31960470705064,69.99374816920829,76.05210201491604,distr,e,u,free,y,h,500.0,200.0,2886.28,195.34,86.19255542011062,11.88477936
5,5.073051103302975,3.3256190444422153,0.7575559552181075,0.21777921901666392,134.54733434232142,68.8399031858041,71.53272397252724,distr,e,u,free,y,h,2956.94,197.36,2886.28,195.34,85.82976066896148,11.84330907
5,5.073051103302975,3.3256190444422153,0.7575559552181075,0.21777921901666392,0.9408904499463036,68.8399031858041,71.53272397252724,distr,e,u,free,y,h,2956.94,197.36,2886.28,195.34,85.82976066896148,11.80248048
0,4.945550570219804,2.2487491857568234,0.6010861863920325,0.13164212203750955,250.27685968571674,35.55518498292807,71.11197979953504,foc,e,s,distr,y,u,58.26,254.49,1961.04,223.67,74.49714690826309,11.5494686
0,4.945735148972977,2.2473122633654974,0.600141730757202,0.13481570701031576,249.33596923577042,35.495575080180245,70.62724645388765,foc,e,s,distr,y,u,58.26,254.49,1961.04,223.67,74.454732146569,11.54945028
1,4.967133931468311,2.248321513884671,0.5686335714870484,0.13460964957522276,167.27146039420808,36.28125463640204,75.0749284331854,foc,e,s,distr,y,u,58.26,254.49,1727.25,213.81,74.77916435376389,11.52248231
3,4.945735148972977,2.2473122633654974,0.600141730757202,0.13481570701031576,83.73925004522101,35.495575080180245,42.55744337606051,foc,e,s,distr,y,u,453.58,189.26,2790.44,200.64,74.454732146569,11.49639291
4,4.9661922247496,2.327364604698275,0.5510102704712216,0.12486064688842785,0.9537028985598546,30.309434725474066,44.05084598695011,foc,e,s,distr,y,u,1916.89,183.23,2790.44,200.64,69.77607446941988,11.47056211
0,4.945735148972977,2.2473122633654974,0.600141730757202,0.13481570701031576,249.33596923577042,35.495575080180245,70.62724645388765,foc,e,s,distr,y,u,58.26,254.49,1961.04,223.67,74.454732146569,11.54945028
3,4.966502871111867,2.328264724075203,0.5490139537277161,0.12475047950840512,166.51579498558152,30.565180675223896,73.1649297324963,foc,e,s,distr,y,u,156.52,242.37,2896.08,198.18,69.77607446941988,11.52249568
4,4.9661922247496,2.327364604698275,0.5510102704712216,0.12486064688842785,84.87955797182707,30.309434725474066,73.10565929749167,foc,e,s,distr,y,u,1660.08,193.08,2896.08,198.18,69.77607446941988,11.49639324
4,4.967133931468311,2.248321513884671,0.5686335714870484,0.13460964957522276,0.9450364994023054,36.28125463640204,75.0749284331854,foc,e,s,distr,y,u,4561.95,81.82,2896.08,198.18,74.77916435376389,11.47055917
0,4.945735148972977,2.2473122633654974,0.600141730757202,0.13481570701031576,249.33596923577042,35.495575080180245,70.62724645388765,foc,e,s,distr,y,u,58.26,254.49,1961.04,223.67,74.454732146569,11.54945028
3,4.966502871111867,2.328264724075203,0.5490139537277161,0.12475047950840512,166.51579498558152,30.565180675223896,73.1649297324963,foc,e,s,distr,y,u,156.52,242.37,2896.08,198.18,69.77607446941988,11.52249754
4,4.9661922247496,2.327364604698275,0.5510102704712216,0.12486064688842785,84.87955797182707,30.309434725474066,73.10565929749167,foc,e,s,distr,y,u,1520.19,198.44,2896.08,198.18,69.77607446941988,11.49640193
5,4.945735148972977,2.2473122633654974,0.600141730757202,0.13481570701031576,0.9408904499463036,35.495575080180245,70.62724645388765,foc,e,s,distr,y,u,2586.4,157.56,2896.08,198.18,74.454732146569,11.46998659
0,6.3179690493496095,2.1778265230241862,0.6423737835764548,0.12482831084643066,409.5854223401716,54.806719314807715,78.7046622250154,foc,y,h,free,e,s,1976.28,407.9,2528.11,229.78,62.02213010649068,12.14157935
0,6.314653433668624,2.1676642398439654,0.6618521897636135,0.12425506114635948,409.2008042411982,56.07102989262133,79.88742384556909,foc,y,h,free,e,s,1976.28,407.9,2528.11,229.78,61.27737078988985,12.14154882
